Province/State,Country/Region,Lat,Long,Date,Value
#adm1+name,#country+name,#geo+lat,#geo+lon,#date,#affected+infected+value+num
"DeKalb, GA",US,33.7956,-84.2279,2020/2/10,0
"DeKalb, GA",US,33.7956,-84.2279,2020/2/9,0
"DeKalb, GA",US,33.7956,-84.2279,2020/2/8,0
"DeKalb, GA",US,33.7956,-84.2279,2020/2/7,0
"DeKalb, GA",US,33.7956,-84.2279,2020/2/6,0
"DeKalb, GA",US,33.7956,-84.2279,2020/2/5,0
"DeKalb, GA",US,33.7956,-84.2279,2020/2/4,0
"DeKalb, GA",US,33.7956,-84.2279,2020/2/3,0
"DeKalb, GA",US,33.7956,-84.2279,2020/2/2,0
"DeKalb, GA",US,33.7956,-84.2279,2020/2/1,0
"DeKalb, GA",US,33.7956,-84.2279,2020/1/31,0
"DeKalb, GA",US,33.7956,-84.2279,2020/1/30,0
"DeKalb, GA",US,33.7956,-84.2279,2020/1/29,0
"DeKalb, GA",US,33.7956,-84.2279,2020/1/28,0
"DeKalb, GA",US,33.7956,-84.2279,2020/1/27,0
"DeKalb, GA",US,33.7956,-84.2279,2020/1/26,0
"DeKalb, GA",US,33.7956,-84.2279,2020/1/25,0
"DeKalb, GA",US,33.7956,-84.2279,2020/1/24,0
"DeKalb, GA",US,33.7956,-84.2279,2020/1/23,0
"DeKalb, GA",US,33.7956,-84.2279,2020/1/22,0
Delaware,US,39.3185,-75.5071,2020/3/21,45
Delaware,US,39.3185,-75.5071,2020/3/20,38
Delaware,US,39.3185,-75.5071,2020/3/19,30
Delaware,US,39.3185,-75.5071,2020/3/18,19
Delaware,US,39.3185,-75.5071,2020/3/17,16
Delaware,US,39.3185,-75.5071,2020/3/16,8
Delaware,US,39.3185,-75.5071,2020/3/15,7
Delaware,US,39.3185,-75.5071,2020/3/14,6
Delaware,US,39.3185,-75.5071,2020/3/13,4
Delaware,US,39.3185,-75.5071,2020/3/12,1
Delaware,US,39.3185,-75.5071,2020/3/11,1
Delaware,US,39.3185,-75.5071,2020/3/10,0
Delaware,US,39.3185,-75.5071,2020/3/9,0
Delaware,US,39.3185,-75.5071,2020/3/8,0
Delaware,US,39.3185,-75.5071,2020/3/7,0
Delaware,US,39.3185,-75.5071,2020/3/6,0
Delaware,US,39.3185,-75.5071,2020/3/5,0
Delaware,US,39.3185,-75.5071,2020/3/4,0
Delaware,US,39.3185,-75.5071,2020/3/3,0
Delaware,US,39.3185,-75.5071,2020/3/2,0
Delaware,US,39.3185,-75.5071,2020/3/1,0
Delaware,US,39.3185,-75.5071,2020/2/29,0
Delaware,US,39.3185,-75.5071,2020/2/28,0
Delaware,US,39.3185,-75.5071,2020/2/27,0
Delaware,US,39.3185,-75.5071,2020/2/26,0
Delaware,US,39.3185,-75.5071,2020/2/25,0
Delaware,US,39.3185,-75.5071,2020/2/24,0
Delaware,US,39.3185,-75.5071,2020/2/23,0
Delaware,US,39.3185,-75.5071,2020/2/22,0
Delaware,US,39.3185,-75.5071,2020/2/21,0
Delaware,US,39.3185,-75.5071,2020/2/20,0
Delaware,US,39.3185,-75.5071,2020/2/19,0
Delaware,US,39.3185,-75.5071,2020/2/18,0
Delaware,US,39.3185,-75.5071,2020/2/17,0
Delaware,US,39.3185,-75.5071,2020/2/16,0
Delaware,US,39.3185,-75.5071,2020/2/15,0
Delaware,US,39.3185,-75.5071,2020/2/14,0
Delaware,US,39.3185,-75.5071,2020/2/13,0
Delaware,US,39.3185,-75.5071,2020/2/12,0
Delaware,US,39.3185,-75.5071,2020/2/11,0
Delaware,US,39.3185,-75.5071,2020/2/10,0
Delaware,US,39.3185,-75.5071,2020/2/9,0
Delaware,US,39.3185,-75.5071,2020/2/8,0
Delaware,US,39.3185,-75.5071,2020/2/7,0
Delaware,US,39.3185,-75.5071,2020/2/6,0
Delaware,US,39.3185,-75.5071,2020/2/5,0
Delaware,US,39.3185,-75.5071,2020/2/4,0
Delaware,US,39.3185,-75.5071,2020/2/3,0
Delaware,US,39.3185,-75.5071,2020/2/2,0
Delaware,US,39.3185,-75.5071,2020/2/1,0
Delaware,US,39.3185,-75.5071,2020/1/31,0
Delaware,US,39.3185,-75.5071,2020/1/30,0
Delaware,US,39.3185,-75.5071,2020/1/29,0
Delaware,US,39.3185,-75.5071,2020/1/28,0
Delaware,US,39.3185,-75.5071,2020/1/27,0
Delaware,US,39.3185,-75.5071,2020/1/26,0
Delaware,US,39.3185,-75.5071,2020/1/25,0
Delaware,US,39.3185,-75.5071,2020/1/24,0
Delaware,US,39.3185,-75.5071,2020/1/23,0
Delaware,US,39.3185,-75.5071,2020/1/22,0
"Delaware County, PA",US,39.9078,-75.3879,2020/3/21,0
"Delaware County, PA",US,39.9078,-75.3879,2020/3/20,0
"Delaware County, PA",US,39.9078,-75.3879,2020/3/19,0
"Delaware County, PA",US,39.9078,-75.3879,2020/3/18,0
"Delaware County, PA",US,39.9078,-75.3879,2020/3/17,0
"Delaware County, PA",US,39.9078,-75.3879,2020/3/16,0
"Delaware County, PA",US,39.9078,-75.3879,2020/3/15,0
"Delaware County, PA",US,39.9078,-75.3879,2020/3/14,0
"Delaware County, PA",US,39.9078,-75.3879,2020/3/13,0
"Delaware County, PA",US,39.9078,-75.3879,2020/3/12,0
"Delaware County, PA",US,39.9078,-75.3879,2020/3/11,0
"Delaware County, PA",US,39.9078,-75.3879,2020/3/10,0
"Delaware County, PA",US,39.9078,-75.3879,2020/3/9,1
"Delaware County, PA",US,39.9078,-75.3879,2020/3/8,1
"Delaware County, PA",US,39.9078,-75.3879,2020/3/7,1
"Delaware County, PA",US,39.9078,-75.3879,2020/3/6,1
"Delaware County, PA",US,39.9078,-75.3879,2020/3/5,0
"Delaware County, PA",US,39.9078,-75.3879,2020/3/4,0
"Delaware County, PA",US,39.9078,-75.3879,2020/3/3,0
"Delaware County, PA",US,39.9078,-75.3879,2020/3/2,0
"Delaware County, PA",US,39.9078,-75.3879,2020/3/1,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/29,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/28,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/27,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/26,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/25,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/24,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/23,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/22,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/21,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/20,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/19,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/18,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/17,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/16,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/15,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/14,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/13,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/12,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/11,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/10,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/9,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/8,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/7,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/6,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/5,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/4,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/3,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/2,0
"Delaware County, PA",US,39.9078,-75.3879,2020/2/1,0
"Delaware County, PA",US,39.9078,-75.3879,2020/1/31,0
"Delaware County, PA",US,39.9078,-75.3879,2020/1/30,0
"Delaware County, PA",US,39.9078,-75.3879,2020/1/29,0
"Delaware County, PA",US,39.9078,-75.3879,2020/1/28,0
"Delaware County, PA",US,39.9078,-75.3879,2020/1/27,0
"Delaware County, PA",US,39.9078,-75.3879,2020/1/26,0
"Delaware County, PA",US,39.9078,-75.3879,2020/1/25,0
"Delaware County, PA",US,39.9078,-75.3879,2020/1/24,0
"Delaware County, PA",US,39.9078,-75.3879,2020/1/23,0
"Delaware County, PA",US,39.9078,-75.3879,2020/1/22,0
"Denver County, CO",US,39.7392,-104.9903,2020/3/21,0
"Denver County, CO",US,39.7392,-104.9903,2020/3/20,0
"Denver County, CO",US,39.7392,-104.9903,2020/3/19,0
"Denver County, CO",US,39.7392,-104.9903,2020/3/18,0
"Denver County, CO",US,39.7392,-104.9903,2020/3/17,0
"Denver County, CO",US,39.7392,-104.9903,2020/3/16,0
"Denver County, CO",US,39.7392,-104.9903,2020/3/15,0
"Denver County, CO",US,39.7392,-104.9903,2020/3/14,0
"Denver County, CO",US,39.7392,-104.9903,2020/3/13,0
"Denver County, CO",US,39.7392,-104.9903,2020/3/12,0
"Denver County, CO",US,39.7392,-104.9903,2020/3/11,0
"Denver County, CO",US,39.7392,-104.9903,2020/3/10,0
"Denver County, CO",US,39.7392,-104.9903,2020/3/9,2
"Denver County, CO",US,39.7392,-104.9903,2020/3/8,2
"Denver County, CO",US,39.7392,-104.9903,2020/3/7,2
"Denver County, CO",US,39.7392,-104.9903,2020/3/6,2
"Denver County, CO",US,39.7392,-104.9903,2020/3/5,0
"Denver County, CO",US,39.7392,-104.9903,2020/3/4,0
"Denver County, CO",US,39.7392,-104.9903,2020/3/3,0
"Denver County, CO",US,39.7392,-104.9903,2020/3/2,0
"Denver County, CO",US,39.7392,-104.9903,2020/3/1,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/29,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/28,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/27,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/26,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/25,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/24,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/23,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/22,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/21,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/20,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/19,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/18,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/17,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/16,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/15,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/14,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/13,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/12,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/11,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/10,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/9,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/8,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/7,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/6,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/5,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/4,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/3,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/2,0
"Denver County, CO",US,39.7392,-104.9903,2020/2/1,0
"Denver County, CO",US,39.7392,-104.9903,2020/1/31,0
"Denver County, CO",US,39.7392,-104.9903,2020/1/30,0
"Denver County, CO",US,39.7392,-104.9903,2020/1/29,0
"Denver County, CO",US,39.7392,-104.9903,2020/1/28,0
"Denver County, CO",US,39.7392,-104.9903,2020/1/27,0
"Denver County, CO",US,39.7392,-104.9903,2020/1/26,0
"Denver County, CO",US,39.7392,-104.9903,2020/1/25,0
"Denver County, CO",US,39.7392,-104.9903,2020/1/24,0
"Denver County, CO",US,39.7392,-104.9903,2020/1/23,0
"Denver County, CO",US,39.7392,-104.9903,2020/1/22,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/21,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/20,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/19,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/18,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/17,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/16,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/15,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/14,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/13,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/12,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/11,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/10,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/9,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/8,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/7,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/6,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/5,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/4,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/3,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/2,0
"Deschutes, OR",US,43.8325,-121.2617,2020/3/1,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/29,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/28,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/27,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/26,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/25,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/24,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/23,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/22,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/21,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/20,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/19,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/18,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/17,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/16,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/15,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/14,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/13,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/12,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/11,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/10,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/9,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/8,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/7,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/6,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/5,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/4,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/3,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/2,0
"Deschutes, OR",US,43.8325,-121.2617,2020/2/1,0
"Deschutes, OR",US,43.8325,-121.2617,2020/1/31,0
"Deschutes, OR",US,43.8325,-121.2617,2020/1/30,0
"Deschutes, OR",US,43.8325,-121.2617,2020/1/29,0
"Deschutes, OR",US,43.8325,-121.2617,2020/1/28,0
"Deschutes, OR",US,43.8325,-121.2617,2020/1/27,0
"Deschutes, OR",US,43.8325,-121.2617,2020/1/26,0
"Deschutes, OR",US,43.8325,-121.2617,2020/1/25,0
"Deschutes, OR",US,43.8325,-121.2617,2020/1/24,0
"Deschutes, OR",US,43.8325,-121.2617,2020/1/23,0
"Deschutes, OR",US,43.8325,-121.2617,2020/1/22,0
Diamond Princess,US,35.4437,139.638,2020/3/21,49
Diamond Princess,US,35.4437,139.638,2020/3/20,49
Diamond Princess,US,35.4437,139.638,2020/3/19,47
Diamond Princess,US,35.4437,139.638,2020/3/18,47
Diamond Princess,US,35.4437,139.638,2020/3/17,47
Diamond Princess,US,35.4437,139.638,2020/3/16,47
Diamond Princess,US,35.4437,139.638,2020/3/15,46
Diamond Princess,US,35.4437,139.638,2020/3/14,46
Diamond Princess,US,35.4437,139.638,2020/3/13,46
Diamond Princess,US,35.4437,139.638,2020/3/12,46
Diamond Princess,US,35.4437,139.638,2020/3/11,46
Diamond Princess,US,35.4437,139.638,2020/3/10,46
Diamond Princess,US,35.4437,139.638,2020/3/9,45
Diamond Princess,US,35.4437,139.638,2020/3/8,45
Diamond Princess,US,35.4437,139.638,2020/3/7,45
Diamond Princess,US,35.4437,139.638,2020/3/6,45
Diamond Princess,US,35.4437,139.638,2020/3/5,45
Diamond Princess,US,35.4437,139.638,2020/3/4,45
Diamond Princess,US,35.4437,139.638,2020/3/3,45
Diamond Princess,US,35.4437,139.638,2020/3/2,45
Diamond Princess,US,35.4437,139.638,2020/3/1,44
Diamond Princess,US,35.4437,139.638,2020/2/29,44
Diamond Princess,US,35.4437,139.638,2020/2/28,44
Diamond Princess,US,35.4437,139.638,2020/2/27,42
Diamond Princess,US,35.4437,139.638,2020/2/26,42
Diamond Princess,US,35.4437,139.638,2020/2/25,36
Diamond Princess,US,35.4437,139.638,2020/2/24,36
Diamond Princess,US,35.4437,139.638,2020/2/23,0
Diamond Princess,US,35.4437,139.638,2020/2/22,0
Diamond Princess,US,35.4437,139.638,2020/2/21,0
Diamond Princess,US,35.4437,139.638,2020/2/20,0
Diamond Princess,US,35.4437,139.638,2020/2/19,0
Diamond Princess,US,35.4437,139.638,2020/2/18,0
Diamond Princess,US,35.4437,139.638,2020/2/17,0
Diamond Princess,US,35.4437,139.638,2020/2/16,0
Diamond Princess,US,35.4437,139.638,2020/2/15,0
Diamond Princess,US,35.4437,139.638,2020/2/14,0
Diamond Princess,US,35.4437,139.638,2020/2/13,0
Diamond Princess,US,35.4437,139.638,2020/2/12,0
Diamond Princess,US,35.4437,139.638,2020/2/11,0
Diamond Princess,US,35.4437,139.638,2020/2/10,0
Diamond Princess,US,35.4437,139.638,2020/2/9,0
Diamond Princess,US,35.4437,139.638,2020/2/8,0
Diamond Princess,US,35.4437,139.638,2020/2/7,0
Diamond Princess,US,35.4437,139.638,2020/2/6,0
Diamond Princess,US,35.4437,139.638,2020/2/5,0
Diamond Princess,US,35.4437,139.638,2020/2/4,0
Diamond Princess,US,35.4437,139.638,2020/2/3,0
Diamond Princess,US,35.4437,139.638,2020/2/2,0
Diamond Princess,US,35.4437,139.638,2020/2/1,0
Diamond Princess,US,35.4437,139.638,2020/1/31,0
Diamond Princess,US,35.4437,139.638,2020/1/30,0
Diamond Princess,US,35.4437,139.638,2020/1/29,0
Diamond Princess,US,35.4437,139.638,2020/1/28,0
Diamond Princess,US,35.4437,139.638,2020/1/27,0
Diamond Princess,US,35.4437,139.638,2020/1/26,0
Diamond Princess,US,35.4437,139.638,2020/1/25,0
Diamond Princess,US,35.4437,139.638,2020/1/24,0
Diamond Princess,US,35.4437,139.638,2020/1/23,0
Diamond Princess,US,35.4437,139.638,2020/1/22,0
District of Columbia,US,38.8974,-77.0268,2020/3/21,77
District of Columbia,US,38.8974,-77.0268,2020/3/20,71
District of Columbia,US,38.8974,-77.0268,2020/3/19,40
District of Columbia,US,38.8974,-77.0268,2020/3/18,31
District of Columbia,US,38.8974,-77.0268,2020/3/17,22
District of Columbia,US,38.8974,-77.0268,2020/3/16,22
District of Columbia,US,38.8974,-77.0268,2020/3/15,16
District of Columbia,US,38.8974,-77.0268,2020/3/14,10
District of Columbia,US,38.8974,-77.0268,2020/3/13,10
District of Columbia,US,38.8974,-77.0268,2020/3/12,10
District of Columbia,US,38.8974,-77.0268,2020/3/11,10
District of Columbia,US,38.8974,-77.0268,2020/3/10,5
District of Columbia,US,38.8974,-77.0268,2020/3/9,0
District of Columbia,US,38.8974,-77.0268,2020/3/8,0
District of Columbia,US,38.8974,-77.0268,2020/3/7,0
District of Columbia,US,38.8974,-77.0268,2020/3/6,0
District of Columbia,US,38.8974,-77.0268,2020/3/5,0
District of Columbia,US,38.8974,-77.0268,2020/3/4,0
District of Columbia,US,38.8974,-77.0268,2020/3/3,0
District of Columbia,US,38.8974,-77.0268,2020/3/2,0
District of Columbia,US,38.8974,-77.0268,2020/3/1,0
District of Columbia,US,38.8974,-77.0268,2020/2/29,0
District of Columbia,US,38.8974,-77.0268,2020/2/28,0
District of Columbia,US,38.8974,-77.0268,2020/2/27,0
District of Columbia,US,38.8974,-77.0268,2020/2/26,0
District of Columbia,US,38.8974,-77.0268,2020/2/25,0
District of Columbia,US,38.8974,-77.0268,2020/2/24,0
District of Columbia,US,38.8974,-77.0268,2020/2/23,0
District of Columbia,US,38.8974,-77.0268,2020/2/22,0
District of Columbia,US,38.8974,-77.0268,2020/2/21,0
District of Columbia,US,38.8974,-77.0268,2020/2/20,0
District of Columbia,US,38.8974,-77.0268,2020/2/19,0
District of Columbia,US,38.8974,-77.0268,2020/2/18,0
District of Columbia,US,38.8974,-77.0268,2020/2/17,0
District of Columbia,US,38.8974,-77.0268,2020/2/16,0
District of Columbia,US,38.8974,-77.0268,2020/2/15,0
District of Columbia,US,38.8974,-77.0268,2020/2/14,0
District of Columbia,US,38.8974,-77.0268,2020/2/13,0
District of Columbia,US,38.8974,-77.0268,2020/2/12,0
District of Columbia,US,38.8974,-77.0268,2020/2/11,0
District of Columbia,US,38.8974,-77.0268,2020/2/10,0
District of Columbia,US,38.8974,-77.0268,2020/2/9,0
District of Columbia,US,38.8974,-77.0268,2020/2/8,0
District of Columbia,US,38.8974,-77.0268,2020/2/7,0
District of Columbia,US,38.8974,-77.0268,2020/2/6,0
District of Columbia,US,38.8974,-77.0268,2020/2/5,0
District of Columbia,US,38.8974,-77.0268,2020/2/4,0
District of Columbia,US,38.8974,-77.0268,2020/2/3,0
District of Columbia,US,38.8974,-77.0268,2020/2/2,0
District of Columbia,US,38.8974,-77.0268,2020/2/1,0
District of Columbia,US,38.8974,-77.0268,2020/1/31,0
District of Columbia,US,38.8974,-77.0268,2020/1/30,0
District of Columbia,US,38.8974,-77.0268,2020/1/29,0
District of Columbia,US,38.8974,-77.0268,2020/1/28,0
District of Columbia,US,38.8974,-77.0268,2020/1/27,0
District of Columbia,US,38.8974,-77.0268,2020/1/26,0
District of Columbia,US,38.8974,-77.0268,2020/1/25,0
District of Columbia,US,38.8974,-77.0268,2020/1/24,0
District of Columbia,US,38.8974,-77.0268,2020/1/23,0
District of Columbia,US,38.8974,-77.0268,2020/1/22,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/21,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/20,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/19,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/18,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/17,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/16,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/15,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/14,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/13,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/12,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/11,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/10,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/9,3
"Douglas County, CO",US,39.2587,-104.9389,2020/3/8,3
"Douglas County, CO",US,39.2587,-104.9389,2020/3/7,3
"Douglas County, CO",US,39.2587,-104.9389,2020/3/6,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/5,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/4,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/3,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/2,0
"Douglas County, CO",US,39.2587,-104.9389,2020/3/1,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/29,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/28,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/27,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/26,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/25,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/24,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/23,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/22,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/21,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/20,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/19,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/18,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/17,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/16,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/15,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/14,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/13,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/12,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/11,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/10,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/9,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/8,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/7,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/6,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/5,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/4,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/3,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/2,0
"Douglas County, CO",US,39.2587,-104.9389,2020/2/1,0
"Douglas County, CO",US,39.2587,-104.9389,2020/1/31,0
"Douglas County, CO",US,39.2587,-104.9389,2020/1/30,0
"Douglas County, CO",US,39.2587,-104.9389,2020/1/29,0
"Douglas County, CO",US,39.2587,-104.9389,2020/1/28,0
"Douglas County, CO",US,39.2587,-104.9389,2020/1/27,0
"Douglas County, CO",US,39.2587,-104.9389,2020/1/26,0
"Douglas County, CO",US,39.2587,-104.9389,2020/1/25,0
"Douglas County, CO",US,39.2587,-104.9389,2020/1/24,0
"Douglas County, CO",US,39.2587,-104.9389,2020/1/23,0
"Douglas County, CO",US,39.2587,-104.9389,2020/1/22,0
"Douglas County, NE",US,41.3148,-96.1951,2020/3/21,0
"Douglas County, NE",US,41.3148,-96.1951,2020/3/20,0
"Douglas County, NE",US,41.3148,-96.1951,2020/3/19,0
"Douglas County, NE",US,41.3148,-96.1951,2020/3/18,0
"Douglas County, NE",US,41.3148,-96.1951,2020/3/17,0
"Douglas County, NE",US,41.3148,-96.1951,2020/3/16,0
"Douglas County, NE",US,41.3148,-96.1951,2020/3/15,0
"Douglas County, NE",US,41.3148,-96.1951,2020/3/14,0
"Douglas County, NE",US,41.3148,-96.1951,2020/3/13,0
"Douglas County, NE",US,41.3148,-96.1951,2020/3/12,0
"Douglas County, NE",US,41.3148,-96.1951,2020/3/11,0
"Douglas County, NE",US,41.3148,-96.1951,2020/3/10,0
"Douglas County, NE",US,41.3148,-96.1951,2020/3/9,3
"Douglas County, NE",US,41.3148,-96.1951,2020/3/8,1
"Douglas County, NE",US,41.3148,-96.1951,2020/3/7,1
"Douglas County, NE",US,41.3148,-96.1951,2020/3/6,1
"Douglas County, NE",US,41.3148,-96.1951,2020/3/5,0
"Douglas County, NE",US,41.3148,-96.1951,2020/3/4,0
"Douglas County, NE",US,41.3148,-96.1951,2020/3/3,0
